Image, mV, nW, bps, GSR, valence, arousal
Animals_090_h,509.3327871836883,0.0,0.0,317.803932277444,7.44,2.94
Landscapes_049_h,509.68839789052555,0.0,0.0,314.38952536824877,7.24,2.88
Faces_159_h,509.28254545454547,0.0,0.0,335.79754545454546,1.93,7.37
Animals_020_h,509.5006822523424,0.0,0.0,334.3680523969799,5.34,6.43
People_038_h,509.1873466048541,0.0,0.0,388.20825379510956,1.73,8.5
Landscapes_054_h,509.5106061344907,0.0,0.0,575.6214463353976,7.6,2.94
Objects_146_h,508.8673766612052,0.0,0.0,561.9969961769525,4.48,4.88
Landscapes_120_v,509.44995450409465,0.0,0.0,481.14895359417653,8.31,2.4
People_211_v,509.4039789244186,0.0,0.0,428.51435319767444,1.88,7.63
Objects_014_h,509.7050209205021,0.0,0.0,381.85546661815533,5.12,5.73
Landscapes_123_h,509.06267054757143,0.0,0.0,369.7305803165363,8.15,2.11
People_110_h,509.4938830992297,0.0,0.0,359.2048028998641,8.11,2.68
Faces_149_v,509.39801402933404,0.0,0.0,396.667031064954,2.3,7.61
Objects_046_h,509.47589650476624,0.0,0.0,391.61134816159785,5.14,5.71
People_201_v,509.32448162968353,0.0,0.0,378.63741360494726,1.87,7.51
Faces_202_v,509.4728992360858,0.0,0.0,408.0567479083303,4.56,4.85
People_028_h,509.32833242407713,0.0,0.0,388.52800509183487,5.48,6.54
Landscapes_061_h,509.5172821539021,0.0,0.0,398.3479170456613,4.98,4.59
Faces_008_h,509.42244044371705,0.0,0.0,386.2894162575014,5.21,6.0
People_198_h,509.2854414840411,0.0,0.0,446.9209784486678,1.58,7.56
People_127_h,509.32201235016345,0.0,0.0,417.9673992008718,2.15,7.62
Objects_132_h,509.5497634643377,0.0,0.0,457.0568595342067,2.88,6.76
Objects_001_h,509.3553253362414,0.0,0.0,423.54362050163576,2.72,7.15
Objects_186_v,509.41067651662655,0.0,0.0,485.048333524224,4.55,4.83
Faces_159_h,509.17535243292406,0.0,0.0,479.86221009549797,1.93,7.37
Faces_234_h,509.4007644007644,0.0,0.0,476.69787969787967,7.37,5.76
Landscapes_103_v,509.41726618705036,0.0,0.0,456.6194335670704,7.83,2.43
Animals_056_h,509.6155664666303,0.0,0.0,453.54464448081467,1.86,7.5
Landscapes_050_h,509.2902696793003,0.0,0.0,461.0548469387755,6.87,2.98
Landscapes_054_h,509.5161935953421,0.0,0.0,440.8600800582242,7.6,2.94
Landscapes_049_h,509.38858596873865,0.0,0.0,424.3351508542348,7.24,2.88
People_208_h,509.27747502270665,0.0,0.0,457.4881017257039,1.85,7.67
People_130_h,509.52714376648174,0.0,0.0,519.2268800581977,7.17,5.74
Faces_134_h,509.47461790393015,0.0,0.0,483.2091521106259,7.43,5.68
Animals_020_h,509.3018542083258,0.0,0.0,451.24713688420286,5.34,6.43
Landscapes_097_v,509.2730086481566,0.0,0.0,427.5492034592626,7.6,2.71
Objects_160_h,509.39985466436553,0.0,0.0,416.6416568262331,5.41,5.73
Animals_090_h,509.65292940320234,0.0,0.0,430.03566229985444,7.44,2.94
Landscapes_104_h,509.15351793009535,0.0,0.0,427.800817067635,7.2,2.8
Animals_035_h,509.4521107580572,0.0,0.0,419.40335905583294,5.08,6.13
Landscapes_067_h,509.4816601438063,0.0,0.0,424.87448803130974,4.98,4.76
People_038_h,509.3902320259051,0.0,0.0,400.8561342000828,1.73,8.5
Faces_149_v,509.5147406733394,0.0,0.0,381.4955414012739,2.3,7.61
Landscapes_123_h,509.75375102300626,0.0,0.0,368.542329726289,8.15,2.11
Faces_008_h,509.250751160885,0.0,0.0,354.41819175088773,5.21,6.0
Objects_046_h,509.7029972752044,0.0,0.0,347.2564940962761,5.14,5.71
Landscapes_120_v,509.010824085865,0.0,0.0,338.97735128251776,8.31,2.4
People_127_h,509.41391541609823,0.0,0.0,325.57598908594815,2.15,7.62
People_028_h,509.29913675602,0.0,0.0,310.9477510222626,5.48,6.54
Objects_132_h,509.44801598111326,0.0,0.0,295.7479342595115,2.88,6.76
Objects_001_h,509.7509107468124,0.0,0.0,324.30655737704916,2.72,7.15
People_110_h,509.11053634631094,0.0,0.0,438.09937380887555,8.11,2.68
Objects_186_v,509.393356326012,0.0,0.0,431.7259030677074,4.55,4.83
People_198_h,509.7381841362353,0.0,0.0,413.65677078590295,1.58,7.56
Objects_146_h,509.37570211994927,0.0,0.0,412.45379597753214,4.48,4.88
People_201_v,509.34063636363635,0.0,0.0,394.2675454545454,1.87,7.51
Objects_014_h,509.4828058013318,0.0,0.0,393.3921371887257,5.12,5.73
Faces_202_v,509.13953488372096,0.0,0.0,377.7608103197674,4.56,4.85
Landscapes_061_h,509.5647315344781,0.0,0.0,363.8447351685291,4.98,4.59
People_211_v,509.3829410728598,0.0,0.0,571.8021079249951,1.88,7.63
Animals_020_h,509.3848184217712,0.0,0.0,340.5409119868936,5.34,6.43
People_038_h,509.35347102174507,0.0,0.0,353.627240469475,1.73,8.5
Faces_159_h,509.6294748319099,0.0,0.0,336.3584408504452,1.93,7.37
Landscapes_103_v,509.1734471485652,0.0,0.0,328.83654195423173,7.83,2.43
Landscapes_104_h,509.46074154852784,0.0,0.0,308.6715739731007,7.2,2.8
Landscapes_067_h,509.46502319657964,0.0,0.0,285.89147639406895,4.98,4.76
Animals_056_h,509.37529561579044,0.0,0.0,275.3305439330544,1.86,7.5
Faces_234_h,509.3737052516809,0.0,0.0,280.1020352534981,7.37,5.76
Landscapes_097_v,509.5170784883721,0.0,0.0,275.1684229651163,7.6,2.71
Animals_035_h,509.2805066982594,0.0,0.0,263.1045292991889,5.08,6.13
Landscapes_054_h,509.4947779493234,0.0,0.0,269.2906184724367,7.6,2.94
Landscapes_050_h,509.3833424258956,0.0,0.0,263.729769048918,6.87,2.98
Animals_090_h,509.4802367941712,0.0,0.0,244.6244990892532,7.44,2.94
People_208_h,509.45691929760716,0.0,0.0,231.20316622691294,1.85,7.67
Objects_160_h,509.3481110605371,0.0,0.0,231.5448338643605,5.41,5.73
Landscapes_049_h,509.64374377095226,0.0,0.0,248.11361783093233,7.24,2.88
People_130_h,509.1987080338459,0.0,0.0,243.8834500955327,7.17,5.74
Faces_134_h,509.42956339538057,0.0,0.0,262.50745541370236,7.43,5.68
Objects_014_h,509.41643136897716,0.0,0.0,268.41096639038165,5.12,5.73
Landscapes_123_h,509.33293925063657,0.0,0.0,249.22590032739177,8.15,2.11
Objects_186_v,509.64975911280794,0.0,0.0,231.09499136442142,4.55,4.83
Objects_132_h,509.4570337364736,0.0,0.0,218.04473947440212,2.88,6.76
Objects_146_h,509.83974883974884,0.0,0.0,206.06342706342707,4.48,4.88
Objects_001_h,509.1089271089271,0.0,0.0,198.45745745745745,2.72,7.15
People_127_h,509.6998911663341,0.0,0.0,190.98612370760023,2.15,7.62
Landscapes_061_h,508.7604005461994,0.0,0.0,183.27036868456986,4.98,4.59
People_198_h,509.42401091405185,0.0,0.0,177.84092769440656,1.58,7.56
Objects_046_h,509.3881680428273,0.0,0.0,176.56836947645405,5.14,5.71
Faces_202_v,509.45859872611464,0.0,0.0,180.47361237488627,4.56,4.85
Faces_149_v,509.33269668030925,0.0,0.0,177.67658026375625,2.3,7.61
Landscapes_120_v,509.4992291647774,0.0,0.0,182.1548925365013,8.31,2.4
Faces_008_h,509.993902993903,0.0,0.0,191.08999908999908,5.21,6.0
People_211_v,508.84974517655627,0.0,0.0,202.06106661812888,1.88,7.63
People_201_v,509.38416075650116,0.0,0.0,213.02945990180032,1.87,7.51
People_110_h,509.48410535876474,0.0,0.0,209.40726612170755,8.11,2.68
People_028_h,509.38940440692795,0.0,0.0,501.1969377226754,5.48,6.54
Animals_035_h,502.9740354062642,0.0,0.0,400.14779845665004,5.08,6.13
Landscapes_067_h,502.64797309580075,0.0,0.0,434.1282494091983,4.98,4.76
Animals_020_h,503.3770014556041,0.0,0.0,409.2908478893741,5.34,6.43
Landscapes_050_h,503.0674729471674,0.0,0.0,425.0016368100391,6.87,2.98
People_038_h,503.4395704404805,0.0,0.0,399.0931925737168,1.73,8.5
Landscapes_049_h,503.35381682853773,0.0,0.0,395.8690206045203,7.24,2.88
People_130_h,502.77792927915647,0.0,0.0,489.5519498227434,7.17,5.74
Objects_160_h,502.84954061675614,0.0,0.0,537.898116983535,5.41,5.73
Faces_159_h,503.438722591211,0.0,0.0,537.1618597033937,1.93,7.37
Landscapes_054_h,503.0532958053387,0.0,0.0,515.0672780098057,7.6,2.94
People_208_h,502.7317847745214,0.0,0.0,475.71336539334,1.85,7.67
Animals_056_h,502.7605057303984,0.0,0.0,485.8013461888303,1.86,7.5
Faces_134_h,503.76157976157975,0.0,0.0,456.976430976431,7.43,5.68
Landscapes_104_h,502.54507451835696,0.0,0.0,439.12177390039983,7.2,2.8
Landscapes_097_v,503.6635131447285,0.0,0.0,437.6361320840535,7.6,2.71
Animals_090_h,503.1910746812386,0.0,0.0,425.98779599271404,7.44,2.94
Faces_234_h,502.70195971692976,0.0,0.0,406.1852658319724,7.37,5.76
Landscapes_103_v,503.0127227083283,0.0,0.0,417.0653196519535,7.83,2.43
Objects_014_h,502.7013211845103,0.0,0.0,393.0667881548975,5.12,5.73
Landscapes_123_h,503.19114706417014,0.0,0.0,396.47664061079803,8.15,2.11
Objects_001_h,503.34233496999457,0.0,0.0,386.6164757228587,2.72,7.15
People_028_h,503.2835807303524,0.0,0.0,381.6622347691467,5.48,6.54
People_211_v,503.38590756378824,0.0,0.0,367.50413148097704,1.88,7.63
Objects_146_h,503.1042576419214,0.0,0.0,399.1714883551674,4.48,4.88
Landscapes_061_h,503.2461762563729,0.0,0.0,428.09258922068466,4.98,4.59
Landscapes_120_v,502.9622298892319,0.0,0.0,450.6979299073906,8.31,2.4
Objects_046_h,503.3890757066255,0.0,0.0,424.66572752885577,5.14,5.71
Faces_149_v,503.0873680378595,0.0,0.0,410.6167637422643,2.3,7.61
Faces_008_h,502.92166484914577,0.0,0.0,422.3181570338059,5.21,6.0
People_201_v,503.14671639075857,0.0,0.0,403.2165726760051,1.87,7.51
Faces_202_v,503.14784823946866,0.0,0.0,401.5418069329451,4.56,4.85
Objects_132_h,503.2882866496908,0.0,0.0,384.02901054929066,2.88,6.76
People_198_h,502.9336911042387,0.0,0.0,371.35055484809897,1.58,7.56
People_127_h,503.25853304284675,0.0,0.0,359.9779411764706,2.15,7.62
People_110_h,503.34668608885653,0.0,0.0,371.174981791697,8.11,2.68
Objects_186_v,503.38824976029827,0.0,0.0,903.7883772364752,4.55,4.83
Landscapes_097_v,500.6319185676634,0.0,0.0,242.5063164591475,7.6,2.71
Landscapes_049_h,500.9083386378103,0.0,0.0,236.15858870601073,7.24,2.88
Animals_020_h,501.12169167803546,0.0,0.0,238.71859936334698,5.34,6.43
Faces_134_h,500.93207238337726,0.0,0.0,242.60270982995362,7.43,5.68
Landscapes_050_h,501.3590396507821,0.0,0.0,252.38677700982174,6.87,2.98
Animals_056_h,502.86549654419787,0.0,0.0,260.90632957439067,1.86,7.5
Objects_160_h,501.15671302608854,0.0,0.0,253.5109535496773,5.41,5.73
Animals_090_h,501.2256480218281,0.0,0.0,256.66657571623466,7.44,2.94
Animals_035_h,501.14593562465905,0.0,0.0,270.19412620476453,5.08,6.13
Landscapes_067_h,502.1367847411444,0.0,0.0,270.83405994550407,4.98,4.76
Landscapes_104_h,501.7925952879105,0.0,0.0,259.46829800782314,7.2,2.8
People_208_h,501.6897209851859,0.0,0.0,275.8878487685177,1.85,7.67
People_130_h,501.4462546646036,0.0,0.0,272.49258214253206,7.17,5.74
Landscapes_103_v,503.09121529358214,0.0,0.0,280.9125170687301,7.83,2.43
Landscapes_054_h,501.57466351400507,0.0,0.0,278.78155692979266,7.6,2.94
People_038_h,501.6782924613987,0.0,0.0,283.97366030881017,1.73,8.5
Faces_159_h,501.87218181818184,0.0,0.0,282.0250909090909,1.93,7.37
Faces_234_h,502.2935831221984,0.0,0.0,284.58570454102517,7.37,5.76
People_211_v,502.5129675129675,0.0,0.0,306.0503230503231,1.88,7.63
Faces_202_v,502.28965078210257,0.0,0.0,299.33839578028375,4.56,4.85
Objects_186_v,501.68963636363634,0.0,0.0,307.0957272727273,4.55,4.83
Landscapes_123_h,503.42519326966806,0.0,0.0,309.4453842655753,8.15,2.11
Faces_008_h,501.8245566166439,0.0,0.0,313.4261937244202,5.21,6.0
Faces_149_v,501.9920865926869,0.0,0.0,296.499636165181,2.3,7.61
People_201_v,502.0887514776757,0.0,0.0,310.76393561880514,1.87,7.51
People_127_h,501.7871606283483,0.0,0.0,321.3642059384364,2.15,7.62
Objects_001_h,502.5065466448445,0.0,0.0,329.88406983087833,2.72,7.15
Objects_014_h,502.5520691223283,0.0,0.0,315.73224192814916,5.12,5.73
People_198_h,502.85176107480027,0.0,0.0,324.9584241103849,1.58,7.56
People_110_h,503.693678944975,0.0,0.0,320.09713506139155,8.11,2.68
Landscapes_061_h,501.2322451577703,0.0,0.0,331.4780394653087,4.98,4.59
Objects_146_h,502.8294679399727,0.0,0.0,330.4862210095498,4.48,4.88
People_028_h,502.40610520577815,0.0,0.0,345.4819660216226,5.48,6.54
Landscapes_120_v,502.2262283171374,0.0,0.0,337.99754790663883,8.31,2.4
Objects_132_h,502.75774699234415,0.0,0.0,332.97557418884435,2.88,6.76
Objects_046_h,503.1221592789261,0.0,0.0,314.56678255555414,5.14,5.71
People_130_h,500.5515294974508,0.0,0.0,362.85123816460305,7.17,5.74
Landscapes_097_v,499.92442706438703,0.0,0.0,368.16733357584576,7.6,2.71
Landscapes_103_v,499.7824503914072,0.0,0.0,374.98097578736576,7.83,2.43
Landscapes_054_h,500.23010459299684,0.0,0.0,362.44884038199183,7.6,2.94
Landscapes_104_h,500.30979787909,0.0,0.0,358.86957309888516,7.2,2.8
Animals_056_h,501.3020054694622,0.0,0.0,386.71103008204193,1.86,7.5
Animals_090_h,500.62326088933344,0.0,0.0,371.5322360643812,7.44,2.94
People_038_h,500.2273760800364,0.0,0.0,372.9986357435198,1.73,8.5
Objects_160_h,501.1036929234128,0.0,0.0,384.5760414771694,5.41,5.73
Faces_159_h,501.1576077076895,0.0,0.0,366.83348482094164,1.93,7.37
Landscapes_050_h,500.64237566041174,0.0,0.0,359.4610129349608,6.87,2.98
Animals_020_h,501.09766512219494,0.0,0.0,353.44835104933225,5.34,6.43
Faces_134_h,500.2467072395313,0.0,0.0,343.901171768553,7.43,5.68
Faces_234_h,501.01408194785137,0.0,0.0,335.6835650040883,7.37,5.76
Landscapes_067_h,500.5611464968153,0.0,0.0,328.9204731574158,4.98,4.76
Landscapes_049_h,500.8551949822743,0.0,0.0,321.1330788110172,7.24,2.88
Animals_035_h,502.19611579998184,0.0,0.0,313.7389055268173,5.08,6.13
People_208_h,500.73725633528267,0.0,0.0,328.26795808966864,1.85,7.67
Objects_186_v,501.407208519159,0.0,0.0,316.3046327477928,4.55,4.83
Objects_014_h,501.6902767662054,0.0,0.0,347.0150218499636,5.12,5.73
People_201_v,500.3779170071733,0.0,0.0,378.04176881866886,1.87,7.51
People_028_h,501.23764085786985,0.0,0.0,375.3327880770629,5.48,6.54
Faces_149_v,499.97836166924264,0.0,0.0,388.0086371488317,2.3,7.61
People_127_h,500.9124419768818,0.0,0.0,441.4676435787749,2.15,7.62
Faces_202_v,500.88414468316563,0.0,0.0,403.9172332517451,4.56,4.85
Objects_146_h,500.74783717329933,0.0,0.0,402.5047809853383,4.48,4.88
Landscapes_061_h,500.81525885558585,0.0,0.0,416.05222524977296,4.98,4.59
Objects_046_h,501.8392678262453,0.0,0.0,415.2671887806211,5.14,5.71
People_110_h,499.571065298338,0.0,0.0,406.5759694850604,8.11,2.68
People_198_h,500.99536363636366,0.0,0.0,425.9461818181818,1.58,7.56
Landscapes_120_v,500.23713402436806,0.0,0.0,407.6106564829969,8.31,2.4
Objects_001_h,501.0060975609756,0.0,0.0,399.8979796141245,2.72,7.15
People_211_v,500.6645454545455,0.0,0.0,404.54818181818183,1.88,7.63
Faces_008_h,500.58133623819896,0.0,0.0,403.6712055192447,5.21,6.0
Objects_132_h,500.9581551896662,0.0,0.0,394.6232147730374,2.88,6.76
Landscapes_123_h,499.51736970837254,0.0,0.0,484.2347619943556,8.15,2.11
Landscapes_067_h,506.57910067358455,0.0,0.0,368.7160021845986,4.98,4.76
Animals_020_h,506.4612166954624,0.0,0.0,358.28707829408023,5.34,6.43
Animals_035_h,506.10465962868585,0.0,0.0,365.5790862759374,5.08,6.13
Landscapes_103_v,507.69476454042285,0.0,0.0,355.8760548044642,7.83,2.43
Faces_134_h,505.8702574833955,0.0,0.0,345.2717678100264,7.43,5.68
Landscapes_049_h,506.07617489319153,0.0,0.0,344.8839196436688,7.24,2.88
Landscapes_097_v,505.9036976469519,0.0,0.0,349.0255292086854,7.6,2.71
Objects_160_h,506.54739616468237,0.0,0.0,369.5104971371444,5.41,5.73
Landscapes_104_h,506.6461062590975,0.0,0.0,363.90420305676855,7.2,2.8
Faces_159_h,505.9185306419349,0.0,0.0,385.2966903073286,1.93,7.37
Landscapes_054_h,506.4517683425766,0.0,0.0,374.59578143467587,7.6,2.94
Faces_234_h,506.35298935298937,0.0,0.0,345.76540176540175,7.37,5.76
People_038_h,506.3959829137508,0.0,0.0,332.2352085794783,1.73,8.5
Animals_056_h,507.4311834803966,0.0,0.0,336.8200673155645,1.86,7.5
Landscapes_050_h,506.3493592656548,0.0,0.0,350.2293010997001,6.87,2.98
People_130_h,505.26764411255806,0.0,0.0,354.64866587742466,7.17,5.74
Animals_090_h,506.27226463104324,0.0,0.0,372.77162849872775,7.44,2.94
People_208_h,506.3279902557856,0.0,0.0,375.34202192448237,1.85,7.67
Faces_202_v,506.63133892739876,0.0,0.0,364.2172564757388,4.56,4.85
Objects_132_h,506.96243747157797,0.0,0.0,369.42091859936335,2.88,6.76
Objects_014_h,506.83751135331516,0.0,0.0,372.99255222524977,5.12,5.73
Landscapes_061_h,506.3219907196797,0.0,0.0,381.17241379310343,4.98,4.59
Objects_001_h,506.7647486592128,0.0,0.0,382.33878738296517,2.72,7.15
Objects_186_v,506.51766094615454,0.0,0.0,390.1763370562063,4.55,4.83
Faces_008_h,506.4934168709707,0.0,0.0,385.4094252247344,5.21,6.0
Landscapes_123_h,506.4845614354677,0.0,0.0,379.5369341470079,8.15,2.11
People_127_h,506.485724677214,0.0,0.0,377.2143116930351,2.15,7.62
Objects_146_h,506.82778384279476,0.0,0.0,380.8256004366812,4.48,4.88
People_028_h,506.34551736679396,0.0,0.0,383.88034188034186,5.48,6.54
People_201_v,506.39938108673886,0.0,0.0,393.5593883680714,1.87,7.51
Landscapes_120_v,506.4812330009066,0.0,0.0,396.31940163191297,8.31,2.4
People_110_h,507.18250431935985,0.0,0.0,391.7512958079476,8.11,2.68
Faces_149_v,506.3607629427793,0.0,0.0,393.9133514986376,2.3,7.61
People_211_v,506.2739925407077,0.0,0.0,408.4274538342582,1.88,7.63
Objects_046_h,506.73396911898277,0.0,0.0,410.8314259763851,5.14,5.71
People_198_h,506.01626940078427,0.0,0.0,415.86390058391186,1.58,7.56
Animals_090_h,509.5480611687602,0.0,0.0,583.1643910431458,7.44,2.94
Animals_020_h,509.62444302991724,0.0,0.0,445.3995635173229,5.34,6.43
Animals_056_h,509.5767412256774,0.0,0.0,385.4010729223495,1.86,7.5
Landscapes_103_v,509.00417801998185,0.0,0.0,343.1663033605813,7.83,2.43
Landscapes_049_h,509.57632058287794,0.0,0.0,288.66921675774137,7.24,2.88
Faces_134_h,509.3549413583053,0.0,0.0,251.64869533593964,7.43,5.68
People_208_h,509.77546380502,0.0,0.0,224.73372135321935,1.85,7.67
Landscapes_050_h,508.9379880152533,0.0,0.0,212.3586344652261,6.87,2.98
Objects_160_h,509.63869209809263,0.0,0.0,207.51262488646685,5.41,5.73
Landscapes_104_h,509.15510982029406,0.0,0.0,220.31430386640042,7.2,2.8
Faces_159_h,509.5709345709346,0.0,0.0,217.989534989535,1.93,7.37
Landscapes_097_v,509.33882567137005,0.0,0.0,232.08984979517524,7.6,2.71
Landscapes_067_h,509.5586043976013,0.0,0.0,235.05079047792114,4.98,4.76
People_130_h,509.05434387495455,0.0,0.0,253.83578698655035,7.17,5.74
Faces_234_h,509.72091330846905,0.0,0.0,234.85609023924314,7.37,5.76
Landscapes_054_h,509.0467612809316,0.0,0.0,256.9339519650655,7.6,2.94
People_038_h,509.4138338483912,0.0,0.0,297.54044719141973,1.73,8.5
Animals_035_h,509.47948811700184,0.0,0.0,272.69360146252285,5.08,6.13
Objects_001_h,509.4049113233288,0.0,0.0,250.52423829013188,2.72,7.15
People_127_h,509.4133467043486,0.0,0.0,256.60324551007386,2.15,7.62
Objects_046_h,509.31468531468533,0.0,0.0,238.25937698664973,5.14,5.71
Objects_132_h,509.63100436681225,0.0,0.0,318.6808588064047,2.88,6.76
People_028_h,508.9935577533799,0.0,0.0,297.62235731784773,5.48,6.54
Objects_014_h,509.94594594594594,0.0,0.0,267.24988624988623,5.12,5.73
Objects_186_v,509.2400835073069,0.0,0.0,289.24017427611875,4.55,4.83
People_211_v,509.0807860262009,0.0,0.0,413.5266557496361,1.88,7.63
Objects_146_h,509.3019847050255,0.0,0.0,348.17398033503275,4.48,4.88
People_110_h,509.63106267029974,0.0,0.0,287.5765667574932,8.11,2.68
Landscapes_123_h,509.32705775352434,0.0,0.0,259.03510686675764,8.15,2.11
Faces_202_v,509.85711685475064,0.0,0.0,402.9504004368402,4.56,4.85
Faces_008_h,509.2413385468764,0.0,0.0,359.019277984905,5.21,6.0
Landscapes_061_h,509.2300145348837,0.0,0.0,301.70857558139534,4.98,4.59
People_201_v,509.2780909090909,0.0,0.0,282.74372727272726,1.87,7.51
Landscapes_120_v,509.32832011667125,0.0,0.0,241.83356120681796,8.31,2.4
People_198_h,509.6668787493183,0.0,0.0,214.52963097618616,1.58,7.56
Faces_149_v,509.3119691017494,0.0,0.0,895.4040804307404,2.3,7.61
Landscapes_050_h,504.56755527249567,0.0,0.0,508.3697570739696,6.87,2.98
Animals_035_h,505.1752389622212,0.0,0.0,504.41228948566226,5.08,6.13
Faces_234_h,505.31471389645776,0.0,0.0,495.9227974568574,7.37,5.76
Animals_056_h,505.2884825327511,0.0,0.0,521.9596069868995,1.86,7.5
Landscapes_054_h,504.7607590339568,0.0,0.0,493.1567096422735,7.6,2.94
Animals_090_h,504.6812107990183,0.0,0.0,481.9004635942187,7.44,2.94
People_130_h,505.5867527977436,0.0,0.0,476.1339277590756,7.17,5.74
Animals_020_h,505.2266945302562,0.0,0.0,482.0504270397965,5.34,6.43
Landscapes_067_h,504.95200872568626,0.0,0.0,486.2241410652609,4.98,4.76
Faces_134_h,505.54110585667513,0.0,0.0,446.01564205165516,7.43,5.68
People_038_h,505.23564680232556,0.0,0.0,512.515625,1.73,8.5
Faces_159_h,504.52143442249934,0.0,0.0,486.0407754619095,1.93,7.37
Landscapes_104_h,505.3450467629166,0.0,0.0,495.0631072369018,7.2,2.8
Objects_160_h,505.0991728024725,0.0,0.0,551.9600036360331,5.41,5.73
Landscapes_049_h,504.58855114670547,0.0,0.0,483.2071350564252,7.24,2.88
Landscapes_103_v,504.98373318793165,0.0,0.0,517.2181933842239,7.83,2.43
Landscapes_097_v,504.4897624897625,0.0,0.0,512.5552825552826,7.6,2.71
People_208_h,505.2521817561309,0.0,0.0,499.40534347423335,1.85,7.67
People_211_v,505.61321441572625,0.0,0.0,537.5157444484893,1.88,7.63
Faces_008_h,504.1962353369101,0.0,0.0,529.4538510502864,5.21,6.0
Landscapes_123_h,505.7364926323449,0.0,0.0,526.7237584136802,8.15,2.11
Objects_146_h,505.1384013821951,0.0,0.0,514.3018095844321,4.48,4.88
Objects_132_h,504.9094051300709,0.0,0.0,516.1918319083136,2.88,6.76
People_127_h,504.36164408475037,0.0,0.0,521.1471310357371,2.15,7.62
People_201_v,504.93669391462305,0.0,0.0,530.9077202543143,1.87,7.51
People_198_h,505.10331667423895,0.0,0.0,519.2341662880509,1.58,7.56
Objects_046_h,504.89390498682894,0.0,0.0,523.8081569624852,5.14,5.71
Landscapes_120_v,505.28689717925386,0.0,0.0,512.003093721565,8.31,2.4
People_028_h,505.0349790490071,0.0,0.0,538.2847513208235,5.48,6.54
People_110_h,504.15,0.0,0.0,583.5564428312159,8.11,2.68
Faces_202_v,504.69980948924973,0.0,0.0,555.5366052798694,4.56,4.85
Faces_149_v,504.9665816791113,0.0,0.0,577.6744673101439,2.3,7.61
Objects_001_h,504.8490411705898,0.0,0.0,602.6460056348269,2.72,7.15
Objects_014_h,504.86792796070586,0.0,0.0,575.6713661997453,5.12,5.73
